player,matches,runs,balls,strike_rate,wickets,balls_bowled,runs_conceded,economy,recent_form,performance_score
S Sandeep Warrier,0.0,0.0,0.0,0.0,0.03755868544600939,176.0,257.0,0.24337121212121213,0.0,-0.014947449850618865
S Sohal,20.0,0.04591964062889943,311.0,0.3944265809217578,0.0,0.0,0.0,0.0,0.4033333333333333,0.1348451861172209
S Sreesanth,12.0,0.004242575492887447,57.0,0.19883040935672516,0.20187793427230047,947.0,1221.0,0.21488912354804643,0.19883040935672514,0.09011459544279862
S Sriram,2.0,0.003868230596456202,38.0,0.2719298245614035,0.0,18.0,49.0,0.4537037037037037,0.27192982456140347,0.03756245770681035
S Tyagi,1.0,0.00037434489643124535,4.0,0.25,0.028169014084507043,220.0,304.0,0.2303030303030303,0.25,0.059142971204574665
S Vidyut,8.0,0.018093336660843524,115.0,0.4202898550724638,0.004694835680751174,13.0,22.0,0.282051282051282,0.42028985507246375,0.10538820506809396
SA Abbott,3.0,0.002745195907162466,18.0,0.40740740740740744,0.004694835680751174,59.0,104.0,0.2937853107344633,0.40740740740740744,0.09497821863647056
SA Asnodkar,19.0,0.05278263039680559,352.0,0.4005681818181818,0.0,0.0,0.0,0.0,0.38111111111111107,0.13767152164898297
SA Yadav,135.0,0.4484651859246319,2522.0,0.47501982553528943,0.0,6.0,8.0,0.2222222222222222,0.5422222222222222,0.2806066603463324
SB Bangar,7.0,0.006114299975043674,58.0,0.28160919540229884,0.028169014084507043,153.0,221.0,0.2407407407407407,0.28160919540229884,0.06959094305900763
SB Dubey,3.0,0.004117793860743699,21.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.5238095238095237,0.15858408499411744
SB Jakati,5.0,0.003493885700024957,30.0,0.3111111111111111,0.2347417840375587,1101.0,1474.0,0.22313048743566455,0.3111111111111111,0.13092859059416526
SB Joshi,2.0,0.0007486897928624907,16.0,0.125,0.004694835680751174,55.0,82.0,0.24848484848484848,0.125,0.01408726549920482
SB Styris,10.0,0.016346393810831045,134.0,0.3258706467661692,0.04225352112676056,222.0,278.0,0.20870870870870872,0.32587064676616917,0.0931749412744609
SB Wagh,2.0,0.0002495632642874969,3.0,0.2222222222222222,0.023474178403755867,108.0,147.0,0.22685185185185186,0.2222222222222222,0.049937373224921075
SC Ganguly,56.0,0.16833042176191665,1326.0,0.3391151332327803,0.056338028169014086,280.0,370.0,0.22023809523809523,0.3111111111111111,0.15131068399886544
SC Kuggeleijn,0.0,0.0,0.0,0.0,0.009389671361502348,50.0,71.0,0.23666666666666664,0.0,-0.02131924882629108
SD Chitnis,8.0,0.012353381582231097,92.0,0.358695652173913,0.009389671361502348,38.0,62.0,0.27192982456140347,0.35869565217391297,0.08708681459019002
SD Hope,9.0,0.022835038682305967,125.0,0.48800000000000004,0.0,0.0,0.0,0.0,0.488,0.1543922635388071
SD Lad,1.0,0.0018717244821562268,13.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.3846153846153846,0.11603971895337005
SE Bond,1.0,0.00012478163214374845,2.0,0.16666666666666669,0.04225352112676056,191.0,225.0,0.19633507853403143,0.16666666666666666,0.040973545999537314
SE Marsh,69.0,0.31058148240578987,1913.0,0.43369925074054716,0.0,0.0,0.0,0.0,0.4377777777777777,0.2390172204160521
SE Rutherford,9.0,0.013226853007237336,107.0,0.3302180685358256,0.004694835680751174,46.0,60.0,0.21739130434782608,0.3302180685358255,0.08312939759868593
SH Johnson,3.0,0.0007486897928624907,7.0,0.2857142857142857,0.018779342723004695,99.0,155.0,0.2609427609427609,0.2857142857142857,0.06457688672826266
SJ Srivastava,4.0,0.0006239081607187422,5.0,0.33333333333333337,0.07042253521126761,306.0,444.0,0.2418300653594771,0.3333333333333333,0.09364099512312075
SK Raina,200.0,0.6907911155477914,4177.0,0.4417843747506185,0.14084507042253522,930.0,1139.0,0.20412186379928313,0.41333333333333333,0.38768873202175375
SK Trivedi,14.0,0.005240828550037435,61.0,0.22950819672131148,0.3427230046948357,1557.0,1944.0,0.20809248554913296,0.22950819672131145,0.1355582516277022
SK Warne,27.0,0.024706763164462194,219.0,0.3013698630136986,0.28169014084507044,1223.0,1465.0,0.19964568002180427,0.3013698630136986,0.14951629322075852
SL Malinga,20.0,0.010980783628649864,103.0,0.284789644012945,0.8826291079812206,2974.0,3486.0,0.19535978480161398,0.28478964401294493,0.2904014659890547
SM Boland,0.0,0.0,0.0,0.0,0.014084507042253521,43.0,56.0,0.21705426356589147,0.0,-0.018184299596025768
SM Curran,48.0,0.11018218118292988,673.0,0.4373452204061417,0.29107981220657275,1234.0,1924.0,0.25985953538627765,0.39222222222222225,0.2142951791396874
SM Harwood,2.0,0.001123034689293736,14.0,0.21428571428571433,0.014084507042253521,67.0,74.0,0.18407960199004975,0.2142857142857143,0.04979194298852552
SM Katich,11.0,0.030072373346643377,191.0,0.42059336823734733,0.0,0.0,0.0,0.0,0.4205933682373473,0.13670334114252938
SM Pollock,8.0,0.018342899925131023,116.0,0.4224137931034483,0.06103286384976526,280.0,307.0,0.18273809523809526,0.42241379310344823,0.13012855934346212
SMSM Senanayake,4.0,0.0012478163214374844,17.0,0.19607843137254904,0.04225352112676056,195.0,211.0,0.18034188034188034,0.19607843137254902,0.05178945737176994
SN Khan,36.0,0.07299725480409285,456.0,0.4276315789473684,0.0,2.0,6.0,0.5,0.3833333333333333,0.10162360058494126
SN Thakur,35.0,0.03830796106813077,228.0,0.44883040935672525,0.4694835680751174,1979.0,2908.0,0.24490483409129188,0.44883040935672514,0.2409373177905135
SO Hetmyer,65.0,0.15510356875467932,854.0,0.485167837626854,0.0,0.0,0.0,0.0,0.4766666666666666,0.19941154180418458
SP Fleming,10.0,0.024457199900174698,171.0,0.3820662768031189,0.0,0.0,0.0,0.0,0.3820662768031189,0.12317990300599681
SP Goswami,21.0,0.036561018218118295,307.0,0.3181324647122693,0.0,0.0,0.0,0.0,0.3211111111111111,0.10838502810996428
SP Jackson,8.0,0.007611679560768655,57.0,0.35672514619883045,0.0,0.0,0.0,0.0,0.3567251461988304,0.10968163170591816
SP Narine,106.0,0.19141502370851013,984.0,0.5196476964769647,0.9389671361502347,4146.0,4672.0,0.18781154526451196,0.5499999999999999,0.4403678119283272
SPD Smith,93.0,0.3113301721986524,1999.0,0.41604135401033854,0.0,2.0,5.0,0.41666666666666663,0.4033333333333333,0.191475898772113
SR Tendulkar,78.0,0.29124032942350886,2044.0,0.3806262230919765,0.0,37.0,59.0,0.2657657657657657,0.38111111111111107,0.1895696500502012
SR Watson,141.0,0.484152732717744,2892.0,0.44721069617335174,0.5023474178403756,2137.0,2742.0,0.21385119326158164,0.3988888888888889,0.4054023100729285
SS Agarwal,0.0,0.0,0.0,0.0,0.004694835680751174,24.0,42.0,0.29166666666666663,0.0,-0.02799295774647887
SS Cottrell,1.0,0.0,2.0,0.0,0.028169014084507043,131.0,177.0,0.22519083969465647,0.0,-0.015476830448338887
SS Iyer,114.0,0.3906912902420764,2545.0,0.41008513425016374,0.0,6.0,7.0,0.19444444444444442,0.47,0.24331879070282322
SS Mundhe,0.0,0.0,0.0,0.0,0.004694835680751174,7.0,6.0,0.14285714285714282,0.0,-0.01311200536552649
SS Prabhudessai,10.0,0.015722485650112306,113.0,0.37168141592920356,0.0,0.0,0.0,0.0,0.3716814159292035,0.11700729475630037
SS Sarkar,0.0,0.0,0.0,0.0,0.004694835680751174,25.0,34.0,0.22666666666666666,0.0,-0.021492957746478875
SS Shaikh,1.0,0.0007486897928624907,7.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.08597632714178759
SS Tiwary,73.0,0.18642375842276018,1291.0,0.3857474825716499,0.0,0.0,0.0,0.0,0.39444444444444443,0.18140740831310076
SSB Magala,0.0,0.0,0.0,0.0,0.004694835680751174,37.0,52.0,0.23423423423423426,0.0,-0.022249714503235634
ST Jayasuriya,30.0,0.09583229348639881,573.0,0.4467713787085515,0.07511737089201878,301.0,396.0,0.2192691029900332,0.36333333333333334,0.16025324648804548
STR Binny,66.0,0.10980783628649864,700.0,0.41904761904761906,0.13145539906103287,611.0,763.0,0.20812875068194217,0.3888888888888889,0.17469006660368774
SV Samson,162.0,0.5514100324432244,3270.0,0.45045871559633033,0.0,0.0,0.0,0.0,0.4822222222222222,0.32971930136532224
SW Billings,27.0,0.06276516096830546,399.0,0.42021720969089393,0.0,0.0,0.0,0.0,0.41444444444444445,0.14774433098385262
SW Tait,5.0,0.0028699775393062144,26.0,0.2948717948717949,0.12206572769953052,534.0,668.0,0.20848938826466915,0.2948717948717948,0.09913352369871135
SZ Mulani,1.0,0.00012478163214374845,1.0,0.33333333333333337,0.0,33.0,57.0,0.28787878787878785,0.3333333333333333,0.07125579478337153
Sachin Baby,11.0,0.017968555028699776,123.0,0.3902439024390244,0.014084507042253521,10.0,8.0,0.13333333333333336,0.39024390243902435,0.11354995841898229
Salman Butt,7.0,0.02408285500374345,172.0,0.374031007751938,0.0,0.0,0.0,0.0,0.374031007751938,0.1206383015768916
Sameer Rizvi,5.0,0.006363863239331171,43.0,0.39534883720930236,0.0,0.0,0.0,0.0,0.39534883720930236,0.1208320032965566
Sandeep Sharma,25.0,0.006738208135762416,73.0,0.24657534246575344,0.7183098591549296,2925.0,3758.0,0.21413105413105413,0.2465753424657534,0.23449533496286984
Sanvir Singh,5.0,0.003119540803593711,22.0,0.37878787878787884,0.0,0.0,0.0,0.0,0.3787878787878788,0.11472820291762144
Saurav Chauhan,3.0,0.002246069378587472,16.0,0.375,0.0,0.0,0.0,0.0,0.375,0.11328612428250562
Shahbaz Ahmed,37.0,0.06688295482904917,467.0,0.38258386866523914,0.09859154929577466,549.0,850.0,0.2580449301760777,0.3566666666666667,0.13573172899614622
Shahid Afridi,9.0,0.010107312203643625,46.0,0.5869565217391305,0.04225352112676056,185.0,237.0,0.21351351351351353,0.5869565217391304,0.1688365447233532
Shakib Al Hasan,52.0,0.09920139755428002,665.0,0.39849624060150385,0.3333333333333333,1515.0,1864.0,0.20506050605060505,0.36777777777777776,0.21556072091153572
Shashank Singh,19.0,0.05278263039680559,272.0,0.5183823529411765,0.004694835680751174,19.0,25.0,0.2192982456140351,0.5183823529411764,0.15323251088001916
Shivam Mavi,11.0,0.006363863239331171,58.0,0.2931034482758621,0.15492957746478875,687.0,958.0,0.2324114507520621,0.29310344827586204,0.10564963590751551
Shivam Sharma,2.0,0.0006239081607187422,3.0,0.5555555555555557,0.018779342723004695,114.0,165.0,0.24122807017543857,0.5555555555555556,0.14745706318612561
Shivam Singh,1.0,0.0002495632642874969,3.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.06675401380916729
Shoaib Ahmed,3.0,0.00012478163214374845,6.0,0.05555555555555555,0.023474178403755867,103.0,154.0,0.24919093851132684,0.05555555555555555,-0.0023402090122767384
Shoaib Akhtar,1.0,0.0002495632642874969,8.0,0.08333333333333334,0.023474178403755867,46.0,54.0,0.1956521739130435,0.08333333333333333,0.011390674352135245
Shoaib Malik,5.0,0.006488644871474919,49.0,0.35374149659863946,0.009389671361502348,58.0,87.0,0.25,0.35374149659863946,0.08574089252498365
Shubman Gill,99.0,0.401297728974295,2432.0,0.4407894736842105,0.0,0.0,0.0,0.0,0.48777777777777775,0.27504046245094477
Sikandar Raza,9.0,0.02271025705016222,143.0,0.42424242424242425,0.014084507042253521,88.0,146.0,0.2765151515151515,0.4242424242424242,0.11109092884933228
Simarjeet Singh,3.0,0.0008734714250062392,8.0,0.2916666666666667,0.046948356807511735,193.0,265.0,0.2288428324697755,0.29166666666666663,0.07665852095365258
Sohail Tanvir,5.0,0.004492138757174944,31.0,0.38709677419354843,0.11267605633802817,265.0,275.0,0.17295597484276728,0.3870967741935484,0.12857469742330607
Sumit Kumar,3.0,0.002246069378587472,26.0,0.23076923076923078,0.0,22.0,38.0,0.28787878787878785,0.23076923076923075,0.041229014725396064
Sunny Gupta,1.0,0.0,1.0,0.0,0.0,19.0,47.0,0.41228070175438597,0.0,-0.0412280701754386
Sunny Singh,5.0,0.005365610182181183,31.0,0.4623655913978495,0.0,0.0,0.0,0.0,0.4623655913978495,0.14058764098311827
Suyash Sharma,0.0,0.0,0.0,0.0,0.051643192488262914,264.0,381.0,0.24053030303030298,0.0,-0.01114223218096457
Swapnil Singh,9.0,0.006363863239331171,46.0,0.3695652173913044,0.03286384976525822,165.0,241.0,0.24343434343434342,0.3695652173913043,0.09696944544903745
T Banton,2.0,0.002246069378587472,22.0,0.27272727272727276,0.0,0.0,0.0,0.0,0.2727272727272727,0.08260430610068745
T Henderson,2.0,0.001372597953581233,16.0,0.22916666666666669,0.004694835680751174,36.0,41.0,0.1898148148148148,0.22916666666666666,0.05142263672245975
T Kohler-Cadmore,3.0,0.005989518342899926,54.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.2962962962962963,0.09098522030890385
T Kohli,3.0,0.001372597953581233,20.0,0.18333333333333338,0.0,0.0,0.0,0.0,0.18333333333333335,0.055480409283753446
T Natarajan,2.0,0.00037434489643124535,5.0,0.2,0.3568075117370892,1401.0,2001.0,0.23804425410421126,0.19999999999999998,0.1255284732376021
T Shamsi,1.0,0.0002495632642874969,4.0,0.16666666666666669,0.014084507042253521,120.0,185.0,0.2569444444444444,0.16666666666666666,0.027914029458619566
T Stubbs,17.0,0.05053656101821812,239.0,0.5648535564853557,0.018779342723004695,25.0,29.0,0.1933333333333333,0.5648535564853556,0.17250536564940092
T Taibu,3.0,0.003868230596456202,26.0,0.39743589743589747,0.0,0.0,0.0,0.0,0.3974358974358974,0.1205846499395289
T Thushara,4.0,0.0014973795857249814,19.0,0.2105263157894737,0.046948356807511735,144.0,164.0,0.1898148148148148,0.21052631578947367,0.0564375853122423
TA Boult,22.0,0.01035687546793112,82.0,0.33739837398373984,0.6009389671361502,2428.0,3286.0,0.2255628775398133,0.33739837398373984,0.23252287263895408
TD Paine,2.0,0.0012478163214374844,29.0,0.1149425287356322,0.0,0.0,0.0,0.0,0.11494252873563218,0.034919494333192774
TG Southee,19.0,0.014973795857249814,108.0,0.3703703703703704,0.26760563380281693,1262.0,1774.0,0.23428420496566296,0.37037037037037035,0.1598249276152865
TH David,35.0,0.08223109558273023,417.0,0.5267785771382895,0.0,0.0,0.0,0.0,0.49222222222222217,0.18508663884963905
TK Curran,10.0,0.015847267282256054,108.0,0.3919753086419753,0.06103286384976526,252.0,432.0,0.28571428571428564,0.3919753086419753,0.10982592353239494
TL Seifert,3.0,0.0032443224357374596,26.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.3333333333333333,0.10113551285250812
TL Suman,39.0,0.08435238332917395,587.0,0.3838727995457127,0.03286384976525822,152.0,198.0,0.21710526315789472,0.3766666666666666,0.13083030351049746
TM Dilshan,50.0,0.14387322186174195,1047.0,0.3670805475963069,0.023474178403755867,275.0,368.0,0.22303030303030302,0.3111111111111111,0.14124683440415065
TM Head,25.0,0.0963314200149738,458.0,0.561863173216885,0.014084507042253521,58.0,113.0,0.32471264367816094,0.611111111111111,0.1757872082577649
TM Srivastava,3.0,0.0009982530571499876,11.0,0.24242424242424246,0.0,0.0,0.0,0.0,0.24242424242424243,0.07307666129727523
TP Sudhindra,0.0,0.0,0.0,0.0,0.004694835680751174,74.0,137.0,0.30855855855855857,0.0,-0.029682146935668067
TR Birt,5.0,0.009358622410781134,59.0,0.42372881355932207,0.0,0.0,0.0,0.0,0.423728813559322,0.13039416191157
TS Mills,5.0,0.0009982530571499876,14.0,0.19047619047619047,0.051643192488262914,218.0,349.0,0.2668195718654434,0.19047619047619047,0.04372108664838102
TU Deshpande,4.0,0.0026204142750187176,15.0,0.4666666666666667,0.215962441314554,831.0,1275.0,0.2557160048134777,0.4666666666666666,0.16933615484354725
Tanush Kotian,1.0,0.002994759171449963,32.0,0.25,0.0,0.0,0.0,0.0,0.25,0.07604816571000748
Tejas Baroka,0.0,0.0,0.0,0.0,0.0,21.0,33.0,0.2619047619047619,0.0,-0.026190476190476195
Tilak Varma,38.0,0.1442475667581732,830.0,0.4642570281124498,0.0,23.0,28.0,0.2028985507246377,0.49777777777777776,0.17114993920989818
U Kaul,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA Birla,1.0,0.0008734714250062392,15.0,0.15555555555555556,0.0,0.0,0.0,0.0,0.15555555555555556,0.04697238166541885
UBT Chand,20.0,0.037434489643124534,314.0,0.3184713375796179,0.0,0.0,0.0,0.0,0.32999999999999996,0.10921990576999806
UT Khawaja,6.0,0.015847267282256054,105.0,0.4031746031746032,0.0,0.0,0.0,0.0,0.40317460317460313,0.12649892450117056
UT Yadav,48.0,0.025954579485899677,211.0,0.3285939968404424,0.7652582159624414,3190.0,4442.0,0.2320794148380355,0.3285939968404423,0.2757689143790044
Umar Gul,4.0,0.00486648365360619,19.0,0.6842105263157895,0.06572769953051644,153.0,198.0,0.21568627450980393,0.6842105263157895,0.20182972460514773
Umran Malik,5.0,0.0028699775393062144,16.0,0.4791666666666667,0.14553990610328638,519.0,785.0,0.25208734746307,0.47916666666666663,0.15593073391827178
V Kaverappa,0.0,0.0,0.0,0.0,0.009389671361502348,24.0,36.0,0.25,0.0,-0.022652582159624415
V Kohli,244.0,1.0,6236.0,0.4283728886038059,0.023474178403755867,264.0,371.0,0.2342171717171717,0.5188888888888888,0.46548449402461767
V Pratap Singh,1.0,0.0,1.0,0.0,0.056338028169014086,211.0,300.0,0.23696682464454977,0.0,-0.009612175422201457
V Sehwag,104.0,0.34040429248814574,1833.0,0.4960901982178578,0.028169014084507043,138.0,236.0,0.28502415458937197,0.4522222222222222,0.24431500109861615
V Shankar,58.0,0.13913151984027952,890.0,0.4176029962546817,0.056338028169014086,258.0,344.0,0.2222222222222222,0.4422222222222222,0.16707017693891066
V Viyaskanth,1.0,0.0008734714250062392,5.0,0.4666666666666667,0.004694835680751174,60.0,90.0,0.25,0.4666666666666666,0.11647942391893996
VG Arora,7.0,0.001123034689293736,17.0,0.17647058823529413,0.09389671361502347,418.0,598.0,0.23843700159489634,0.1764705882352941,0.05296471685610726
VH Zol,2.0,0.003618667332168705,26.0,0.37179487179487186,0.0,0.0,0.0,0.0,0.3717948717948718,0.1128049951047206
VR Aaron,12.0,0.006239081607187422,73.0,0.22831050228310504,0.215962441314554,1065.0,1527.0,0.23896713615023474,0.228310502283105,0.10077072596106214
VR Iyer,49.0,0.16546044422261044,1000.0,0.442,0.014084507042253521,84.0,145.0,0.2876984126984127,0.5111111111111111,0.1687179965241913
VRV Singh,2.0,0.0004991265285749938,3.0,0.4444444444444444,0.07511737089201878,371.0,549.0,0.24663072776280323,0.4444444444444444,0.12762429756505894
VS Malik,2.0,0.0008734714250062392,7.0,0.33333333333333337,0.028169014084507043,212.0,268.0,0.21069182389937105,0.3333333333333333,0.08627878612994185
VS Yeligati,1.0,0.0002495632642874969,2.0,0.33333333333333337,0.0,32.0,61.0,0.3177083333333333,0.3333333333333333,0.0683165138091673
VVS Laxman,20.0,0.035188420264537064,271.0,0.34686346863468637,0.0,0.0,0.0,0.0,0.3468634686346863,0.11637498768299388
VY Mahesh,5.0,0.0018717244821562268,28.0,0.17857142857142858,0.10328638497652583,359.0,511.0,0.23723305478180132,0.17857142857142855,0.05632482290613457
Vijaykumar Vyshak,4.0,0.0017469428500124784,13.0,0.358974358974359,0.07981220657276995,243.0,396.0,0.2716049382716049,0.3589743589743589,0.10109629550584404
Virat Singh,2.0,0.0018717244821562268,26.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.1923076923076923,0.05834741126106237
Vishnu Vinod,6.0,0.006987771400049914,58.0,0.3218390804597701,0.0,0.0,0.0,0.0,0.3218390804597701,0.0989974441279485
Vivrant Sharma,1.0,0.008609932617918642,49.0,0.4693877551020409,0.0,21.0,37.0,0.2936507936507936,0.4693877551020408,0.11446472358180443
W Jaffer,8.0,0.016221612178687297,129.0,0.3359173126614987,0.0,0.0,0.0,0.0,0.3359173126614987,0.10645275806099017
WA Mota,8.0,0.006987771400049914,76.0,0.24561403508771928,0.018779342723004695,75.0,98.0,0.21777777777777776,0.24561403508771928,0.059046988419306654
WD Parnell,13.0,0.008110806089343649,86.0,0.25193798449612403,0.18779342723004694,758.0,968.0,0.21284080914687775,0.25193798449612403,0.10408445337293143
WG Jacks,8.0,0.028699775393062142,133.0,0.5764411027568922,0.009389671361502348,55.0,100.0,0.303030303030303,0.5764411027568922,0.15502163975198469
WP Saha,143.0,0.36610930870975794,2368.0,0.41300675675675674,0.0,0.0,0.0,0.0,0.40222222222222226,0.2515010583487156
WPUJC Vaas,11.0,0.010107312203643625,73.0,0.36986301369863017,0.10328638497652583,288.0,364.0,0.21064814814814814,0.3698630136986301,0.11925324481018096
Washington Sundar,38.0,0.04716745695033692,341.0,0.36950146627565983,0.18309859154929578,1064.0,1335.0,0.20911654135338345,0.3555555555555555,0.15152474803129626
X Thalaivan Sargunam,1.0,0.0012478163214374844,17.0,0.19607843137254904,0.0,0.0,0.0,0.0,0.19607843137254902,0.05926026512426783
Y Gnaneswara Rao,1.0,0.0023708510107312204,18.0,0.35185185185185186,0.0,6.0,7.0,0.19444444444444442,0.35185185185185186,0.08694090896486703
Y Nagar,20.0,0.03556276516096831,271.0,0.3505535055350554,0.018779342723004695,72.0,125.0,0.28935185185185186,0.3505535055350553,0.09337266996242151
Y Prithvi Raj,1.0,0.0,1.0,0.0,0.004694835680751174,33.0,57.0,0.28787878787878785,0.0,-0.027614169867690993
Y Venugopal Rao,52.0,0.12290990766159222,865.0,0.37957610789980734,0.03286384976525822,222.0,338.0,0.25375375375375375,0.35777777777777775,0.1386419706113372
YA Abdulla,1.0,0.0,1.0,0.0,0.07042253521126761,222.0,311.0,0.23348348348348347,0.0,-0.005742714545531446
YBK Jaiswal,52.0,0.20052408285500375,1095.0,0.489193302891933,0.0,1.0,6.0,1.0,0.5055555555555555,0.11775953250001232
YK Pathan,153.0,0.4020464187671575,2334.0,0.46015424164524427,0.215962441314554,1184.0,1443.0,0.203125,0.37555555555555553,0.30821069508623244
YS Chahal,17.0,0.004616920389318693,89.0,0.13857677902621723,1.0,3628.0,4681.0,0.2150404263138552,0.13857677902621723,0.2716849132127412
YV Dhull,3.0,0.001996506114299975,23.0,0.2318840579710145,0.0,0.0,0.0,0.0,0.23188405797101447,0.07026399453130934
YV Takawale,10.0,0.023958073371599702,183.0,0.3497267759562842,0.0,0.0,0.0,0.0,0.34972677595628415,0.11330335846694516
Yash Dayal,1.0,0.0,1.0,0.0,0.14553990610328638,615.0,933.0,0.2528455284552845,0.0,0.01110042368029314
Yash Thakur,0.0,0.0,0.0,0.0,0.1267605633802817,432.0,702.0,0.2708333333333333,0.0,0.004606807511737088
Yashpal Singh,4.0,0.005864736710756177,67.0,0.23383084577114432,0.0,0.0,0.0,0.0,0.23383084577114427,0.07220191158010796
Younis Khan,1.0,0.00037434489643124535,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.04298816357089379
Yudhvir Singh,4.0,0.002745195907162466,16.0,0.45833333333333337,0.018779342723004695,74.0,125.0,0.2815315315315315,0.4583333333333333,0.1150025010951049
Yuvraj Singh,126.0,0.3436486149238832,2207.0,0.41594925237879476,0.18309859154929578,882.0,1091.0,0.20616024187452758,0.36777777777777776,0.26781184090681787
Z Khan,27.0,0.014599450960818569,141.0,0.2765957446808511,0.5586854460093896,2276.0,2860.0,0.20943175161101343,0.276595744680851,0.20681671758178788
